customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
0708-LGSMF,Male,0,Yes,No,13,Month-to-month,Yes,"Electronic check",65.85,902.25,Yes,Yes,DSL,Yes,No,No,No,No,Yes,"No"
0708-SJDIS,Female,0,No,No,34,Month-to-month,No,"Mailed check",65.00,2157.50,Yes,Yes,DSL,No,No,No,Yes,Yes,No,"No"
0709-TVGUR,Female,1,No,No,9,Month-to-month,Yes,"Electronic check",74.55,622.90,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
0716-BQNDX,Male,1,No,No,57,"Two year",No,"Electronic check",93.75,5625.55,Yes,Yes,"Fiber optic",Yes,No,No,Yes,No,Yes,"No"
0719-SYFRB,Female,0,No,No,12,Month-to-month,Yes,"Mailed check",61.65,713.75,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes
0722-SVSFK,Female,0,No,No,7,Month-to-month,Yes,"Electronic check",100.40,715.00,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"No"
0722-TROQR,Female,1,No,No,4,Month-to-month,Yes,"Electronic check",74.90,321.75,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
0723-DRCLG,Female,1,Yes,No,1,Month-to-month,Yes,"Electronic check",74.45,74.45,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
0723-FDLAY,Male,0,No,No,44,"One year",Yes,"Bank transfer (automatic)",85.25,3704.15,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"No"
0723-VSOBE,Female,1,No,No,45,"One year",No,"Electronic check",34.20,1596.60,No,"No phone service",DSL,No,No,No,No,No,Yes,"No"
0725-CXOTM,Female,0,No,No,36,"One year",Yes,"Credit card (automatic)",89.65,3348.10,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,"No"
0727-BMPLR,Female,1,No,No,55,"One year",Yes,"Electronic check",100.00,5509.30,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0727-BNRLG,Male,0,No,No,69,"Two year",Yes,"Credit card (automatic)",97.65,6743.55,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,No,"No"
0727-IWKVK,Male,0,Yes,No,9,Month-to-month,Yes,"Electronic check",79.90,741.70,Yes,No,"Fiber optic",No,Yes,Yes,No,No,No,Yes
0730-BGQGF,Male,0,Yes,Yes,71,"Two year",No,"Credit card (automatic)",90.30,6287.30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
0730-KOAVE,Male,0,No,No,30,Month-to-month,Yes,"Credit card (automatic)",94.30,2679.70,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,"No"
0731-EBJQB,Female,0,Yes,Yes,52,"One year",Yes,"Electronic check",20.40,1090.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0732-OCQOC,Female,0,Yes,Yes,52,"Two year",Yes,"Bank transfer (automatic)",25.05,1270.25,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0733-VUNUW,Male,0,No,No,24,Month-to-month,Yes,"Bank transfer (automatic)",55.65,1400.55,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes
0734-OXWBT,Male,0,No,Yes,3,Month-to-month,No,"Mailed check",70.70,225.65,Yes,No,DSL,No,No,No,Yes,Yes,Yes,"No"
0739-UUAJR,Female,0,Yes,Yes,72,"Two year",Yes,"Credit card (automatic)",53.80,3952.45,No,"No phone service",DSL,Yes,No,Yes,No,Yes,Yes,"No"
0742-LAFQK,Male,0,Yes,No,72,"Two year",Yes,"Electronic check",99.15,7422.10,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,Yes,"No"
0742-MOABM,Male,0,Yes,No,4,Month-to-month,No,"Mailed check",50.05,179.35,Yes,No,DSL,No,No,No,Yes,No,No,Yes
0742-NXBGR,Female,0,No,No,1,Month-to-month,Yes,"Electronic check",82.30,82.30,Yes,No,"Fiber optic",No,Yes,Yes,No,No,No,Yes
0743-HNPFG,Female,0,Yes,Yes,51,"One year",Yes,"Credit card (automatic)",69.75,3562.50,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,"No"
0743-HRVFF,Female,0,Yes,Yes,51,"One year",Yes,"Electronic check",56.15,2898.95,No,"No phone service",DSL,No,No,Yes,Yes,Yes,Yes,"No"
0744-BIKKF,Male,0,No,No,72,"Two year",No,"Bank transfer (automatic)",86.65,6224.80,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
0744-GKNGE,Female,0,Yes,Yes,64,Month-to-month,Yes,"Bank transfer (automatic)",86.80,5327.25,Yes,Yes,"Fiber optic",Yes,No,No,Yes,No,No,"No"
0746-JTRFU,Male,0,No,No,2,Month-to-month,Yes,"Electronic check",25.05,56.35,No,"No phone service",DSL,No,No,No,No,No,No,Yes
0748-RDGGM,Male,0,Yes,No,70,"One year",Yes,"Bank transfer (automatic)",109.50,7534.65,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes
0749-IRGQE,Female,1,Yes,No,13,Month-to-month,No,"Electronic check",45.30,528.45,No,"No phone service",DSL,No,No,No,No,Yes,Yes,"No"
0750-EBAIU,Male,0,No,No,52,"One year",No,"Electronic check",91.25,4738.30,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,No,"No"
0750-EKNGL,Male,0,No,No,7,Month-to-month,No,"Mailed check",20.75,141.10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0754-EEBDC,Male,0,Yes,Yes,4,"Two year",No,"Mailed check",19.90,76.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0754-UKWQP,Male,0,No,No,2,Month-to-month,Yes,"Electronic check",95.85,197.70,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0756-MPZRL,Male,0,No,No,46,"One year",No,"Credit card (automatic)",33.70,1537.85,No,"No phone service",DSL,No,No,Yes,Yes,No,No,"No"
0757-WCUUZ,Male,0,Yes,Yes,54,"Two year",No,"Credit card (automatic)",63.35,3409.10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,"No"
0761-AETCS,Female,0,No,No,1,Month-to-month,No,"Electronic check",19.30,19.30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
0769-MURVM,Female,0,Yes,Yes,72,"Two year",No,"Bank transfer (automatic)",65.70,4575.35,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
0771-CHWSK,Male,0,No,No,66,"Two year",Yes,"Credit card (automatic)",74.60,4798.40,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,"No"
0771-WLCLA,Female,0,Yes,Yes,16,Month-to-month,Yes,"Electronic check",112.95,1882.55,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"No"
0772-GYEQQ,Male,0,No,No,3,Month-to-month,Yes,"Mailed check",88.35,262.05,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,No,Yes
0774-IFUVM,Male,0,Yes,Yes,11,Month-to-month,Yes,"Bank transfer (automatic)",65.15,723.35,Yes,Yes,DSL,Yes,No,No,No,Yes,No,"No"
0774-RMNUW,Female,0,Yes,Yes,71,"Two year",No,"Bank transfer (automatic)",59.70,4122.65,No,"No phone service",DSL,Yes,Yes,No,Yes,Yes,Yes,"No"
0778-NELLA,Male,0,No,No,9,Month-to-month,Yes,"Credit card (automatic)",34.70,296.10,No,"No phone service",DSL,No,No,No,No,Yes,No,Yes
0780-XNZFN,Male,0,No,No,57,"Two year",No,"Bank transfer (automatic)",20.65,1125.60,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0781-LKXBR,Male,1,No,No,9,Month-to-month,Yes,"Electronic check",100.50,918.60,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0784-GTUUK,Male,0,Yes,No,62,"One year",Yes,"Credit card (automatic)",23.75,1446.80,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0784-ZQJZX,Male,0,No,Yes,72,"Two year",No,"Credit card (automatic)",19.90,1529.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0786-IVLAW,Female,1,No,No,66,"One year",No,"Bank transfer (automatic)",108.10,7238.60,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"No"
0786-VSSUD,Male,1,No,No,16,Month-to-month,Yes,"Mailed check",39.00,679.85,No,"No phone service",DSL,No,Yes,No,No,Yes,No,Yes
0787-LHDYT,Male,0,No,No,16,Month-to-month,Yes,"Credit card (automatic)",20.60,330.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0788-DXBFY,Male,0,Yes,Yes,58,"One year",Yes,"Electronic check",19.55,1108.80,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0793-TWELN,Female,0,No,No,4,Month-to-month,Yes,"Electronic check",80.15,319.85,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,"No"
0794-YVSGE,Male,0,Yes,Yes,72,"Two year",No,"Bank transfer (automatic)",20.30,1401.15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0795-GMVQO,Male,0,Yes,No,67,"One year",No,"Credit card (automatic)",109.90,7332.40,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"No"
0795-LAFGP,Male,0,Yes,Yes,71,"Two year",No,"Electronic check",90.40,6668.05,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
0795-XCCTE,Male,1,No,No,72,"Two year",No,"Bank transfer (automatic)",25.40,1809.35,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0799-DDIHE,Female,0,Yes,Yes,15,Month-to-month,No,"Electronic check",46.30,639.45,Yes,No,DSL,No,No,No,No,No,No,"No"
0804-XBFBV,Female,0,No,Yes,11,Month-to-month,No,"Electronic check",25.20,321.05,No,"No phone service",DSL,No,No,No,No,No,No,"No"
0804-YGEQV,Female,0,Yes,Yes,43,"One year",Yes,"Bank transfer (automatic)",24.45,993.15,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0807-ZABDG,Female,0,No,Yes,3,Month-to-month,Yes,"Mailed check",55.10,154.65,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes
0810-BDHAW,Female,0,Yes,Yes,24,"One year",No,"Electronic check",78.40,1832.40,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,"No"
0810-DHDBD,Female,0,No,No,52,"One year",No,"Credit card (automatic)",74.00,3877.65,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,"No"
0811-GSDTP,Female,0,No,Yes,13,Month-to-month,No,"Electronic check",30.15,382.20,No,"No phone service",DSL,No,Yes,No,No,No,No,"No"
0812-WUPTB,Male,1,Yes,No,1,Month-to-month,No,"Mailed check",70.85,70.85,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
0813-TAXXS,Male,0,No,No,55,"Two year",Yes,"Bank transfer (automatic)",77.80,4323.35,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,"No"
0815-MFZGM,Female,0,Yes,No,42,"Two year",Yes,"Credit card (automatic)",99.00,4135.00,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"No"
0816-TSPHQ,Male,0,No,No,2,Month-to-month,No,"Mailed check",20.75,44.20,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0817-HSUSE,Male,0,No,No,1,Month-to-month,Yes,"Electronic check",75.50,75.50,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,"No"
0818-OCPZO,Male,1,No,No,27,Month-to-month,Yes,"Electronic check",81.45,2122.05,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Yes
0820-FNRNX,Male,0,Yes,Yes,17,Month-to-month,Yes,"Mailed check",66.70,1077.05,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,"No"
0822-GAVAP,Female,0,No,No,2,Month-to-month,Yes,"Electronic check",34.70,62.25,No,"No phone service",DSL,No,No,No,No,No,Yes,Yes
0822-QGCXA,Female,1,Yes,No,27,Month-to-month,No,"Electronic check",83.85,2310.20,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"No"
0823-HSCDJ,Male,1,No,No,52,Month-to-month,Yes,"Electronic check",49.15,2550.90,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,Yes
0824-VWDPO,Female,0,No,No,45,"One year",No,"Bank transfer (automatic)",96.75,4442.75,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,"No"
0825-CPPQH,Female,0,Yes,No,71,"Two year",No,"Credit card (automatic)",19.10,1372.45,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0827-ITJPH,Male,0,No,No,36,"Two year",Yes,"Credit card (automatic)",18.55,689.00,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0829-DDVLK,Female,0,No,No,15,"One year",No,"Credit card (automatic)",20.10,302.45,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0829-XXPLX,Female,0,No,No,20,Month-to-month,Yes,"Bank transfer (automatic)",89.40,1871.15,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,No,"No"
0831-JNISG,Male,0,Yes,Yes,71,"Two year",No,"Mailed check",19.80,1396.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0835-DUUIQ,Female,0,No,Yes,24,"One year",No,"Bank transfer (automatic)",21.05,531.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0835-JKADZ,Female,0,No,No,71,"Two year",Yes,"Electronic check",111.25,7984.15,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
0836-SEYLU,Male,0,Yes,No,9,Month-to-month,No,"Mailed check",40.65,328.95,No,"No phone service",DSL,No,No,No,Yes,Yes,No,Yes
0839-JTCUD,Female,0,Yes,Yes,66,"Two year",No,"Credit card (automatic)",89.90,5958.85,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
0839-QNXME,Female,0,No,No,30,"Two year",No,"Credit card (automatic)",19.40,578.50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0840-DCNZE,Male,0,No,No,47,"One year",Yes,"Bank transfer (automatic)",86.95,4138.90,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
0840-DFEZH,Female,0,No,No,7,Month-to-month,Yes,"Electronic check",75.35,564.65,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"No"
0841-NULXI,Male,0,No,No,1,Month-to-month,Yes,"Electronic check",35.55,35.55,No,"No phone service",DSL,No,No,No,No,No,Yes,Yes
0842-IWYCP,Female,0,No,No,46,Month-to-month,No,"Bank transfer (automatic)",44.95,2168.90,Yes,No,DSL,No,No,No,No,No,No,"No"
0843-WTBXE,Male,0,No,No,53,Month-to-month,No,"Bank transfer (automatic)",85.45,4517.25,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Yes
0847-HGRML,Male,0,No,Yes,62,"Two year",No,"Bank transfer (automatic)",20.00,1250.10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0848-SOMKO,Male,0,No,No,70,"Two year",No,"Bank transfer (automatic)",48.40,3442.80,No,"No phone service",DSL,Yes,No,Yes,Yes,No,Yes,"No"
0848-ZGQIJ,Female,0,Yes,No,16,Month-to-month,Yes,"Bank transfer (automatic)",94.65,1461.15,Yes,No,"Fiber optic",No,Yes,No,No,Yes,Yes,"No"
0851-DFJKB,Female,0,No,No,15,Month-to-month,No,"Electronic check",58.95,955.15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,"No"
0853-NWIFK,Female,0,No,No,45,"One year",Yes,"Electronic check",100.30,4483.95,Yes,No,"Fiber optic",Yes,Yes,No,No,Yes,Yes,"No"
0853-TWRVK,Male,0,Yes,No,72,"Two year",No,"Bank transfer (automatic)",105.60,7581.50,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes,"No"
0854-UYHZD,Female,0,Yes,Yes,13,"Two year",No,"Mailed check",19.55,265.30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0856-NAOES,Male,0,No,No,6,Month-to-month,No,"Mailed check",60.90,414.10,Yes,No,DSL,No,No,Yes,No,Yes,No,"No"
0859-YGKFW,Male,0,Yes,Yes,18,"One year",No,"Bank transfer (automatic)",20.05,345.90,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0862-PRCBS,Female,0,Yes,Yes,68,"Two year",Yes,"Credit card (automatic)",103.75,7039.45,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"No"
0864-FVJNJ,Female,0,Yes,Yes,64,"One year",No,"Electronic check",113.35,7222.75,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"No"
0866-QLSIR,Female,0,No,No,34,"One year",Yes,"Mailed check",64.40,2088.75,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes
0867-LDTTC,Male,0,No,No,5,Month-to-month,No,"Bank transfer (automatic)",75.15,392.65,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,"No"
0867-MKZVY,Female,0,Yes,No,20,Month-to-month,No,"Electronic check",82.40,1592.35,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Yes
0868-VJRDR,Male,0,Yes,No,64,"Two year",Yes,"Credit card (automatic)",104.05,6605.55,Yes,No,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"No"
0869-PAPRP,Female,1,Yes,No,26,Month-to-month,Yes,"Credit card (automatic)",85.70,2067.00,Yes,No,"Fiber optic",No,No,Yes,No,Yes,No,"No"
0870-VEMYL,Female,0,No,No,5,Month-to-month,No,"Credit card (automatic)",53.85,259.80,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes
0871-OPBXW,Female,0,No,No,2,Month-to-month,Yes,"Mailed check",20.05,39.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0871-URUWO,Male,0,Yes,No,13,Month-to-month,Yes,"Credit card (automatic)",102.25,1359.00,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0872-CASZJ,Male,0,Yes,No,59,"One year",Yes,"Mailed check",69.10,4096.90,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,"No"
0872-JCPIB,Male,0,No,No,17,Month-to-month,No,"Bank transfer (automatic)",65.75,1111.20,Yes,Yes,DSL,Yes,No,No,No,No,Yes,"No"
0872-NXJYS,Female,0,No,No,9,Month-to-month,Yes,"Electronic check",79.55,723.40,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Yes
0875-CABNR,Female,1,No,No,10,Month-to-month,Yes,"Credit card (automatic)",84.60,865.55,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,Yes
0876-WDUUZ,Female,0,No,No,5,Month-to-month,Yes,"Credit card (automatic)",85.40,425.90,Yes,No,"Fiber optic",No,No,No,Yes,No,Yes,Yes
0877-SDMBN,Female,0,No,No,54,"One year",Yes,"Bank transfer (automatic)",103.95,5639.05,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,Yes
0880-FVFWF,Male,0,No,No,56,Month-to-month,Yes,"Electronic check",86.40,4922.40,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,No,"No"
0880-TKATG,Male,0,Yes,Yes,4,Month-to-month,No,"Electronic check",101.15,385.90,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0883-EIBTI,Female,0,No,No,2,Month-to-month,No,"Mailed check",19.50,31.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
0885-HMGPY,Male,0,No,No,62,"Two year",No,"Bank transfer (automatic)",69.40,4237.50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,"No"
0886-QGENL,Female,1,Yes,No,27,Month-to-month,Yes,"Electronic check",101.25,2754.45,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,Yes,Yes
0887-HJGAR,Male,0,No,No,1,Month-to-month,Yes,"Mailed check",45.70,45.70,Yes,No,DSL,No,No,No,No,No,No,Yes
0887-WBJVH,Female,0,Yes,No,53,"One year",Yes,"Electronic check",93.45,4872.20,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,"No"
0895-DQHEW,Male,0,Yes,No,54,Month-to-month,Yes,"Electronic check",104.30,5278.15,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Yes
0895-LMRSF,Male,0,No,No,23,"One year",Yes,"Bank transfer (automatic)",64.90,1509.80,Yes,No,DSL,No,No,No,No,Yes,Yes,"No"
0895-LNKRC,Male,0,Yes,Yes,6,"One year",No,"Mailed check",19.45,113.50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0895-UADGO,Male,0,No,Yes,8,"Two year",Yes,"Mailed check",44.55,343.45,No,"No phone service",DSL,Yes,No,No,Yes,No,Yes,"No"
0897-FEGMU,Female,0,Yes,No,11,Month-to-month,Yes,"Electronic check",99.50,1056.95,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0898-XCGTF,Male,0,Yes,No,61,"One year",Yes,"Bank transfer (automatic)",96.50,5673.70,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,"No"
0899-LIIBW,Male,0,Yes,No,34,Month-to-month,No,"Electronic check",100.85,3527.30,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"No"
0899-WZRSD,Male,0,No,No,56,Month-to-month,Yes,"Mailed check",105.35,5794.45,Yes,Yes,"Fiber optic",Yes,No,No,Yes,Yes,Yes,"No"
0902-RFHOF,Male,0,No,No,38,"One year",No,"Mailed check",20.10,730.10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0902-XKXPN,Male,0,Yes,Yes,69,"Two year",No,"Bank transfer (automatic)",20.20,1376.50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0906-QVPMS,Male,0,Yes,No,72,"Two year",No,"Bank transfer (automatic)",115.15,8349.45,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"No"
0907-HQNTS,Female,1,Yes,No,70,"Two year",Yes,"Credit card (automatic)",113.00,7987.60,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"No"
0909-SDHNU,Female,0,No,Yes,7,Month-to-month,No,"Mailed check",29.80,201.95,No,"No phone service",DSL,Yes,No,No,No,No,No,"No"
0909-SELIE,Male,0,Yes,No,61,"Two year",Yes,"Bank transfer (automatic)",80.80,4860.85,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"No"
0913-XWSCN,Male,0,Yes,Yes,55,Month-to-month,No,"Bank transfer (automatic)",85.50,4713.40,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,"No"
0916-KNFAJ,Male,0,Yes,No,61,"Two year",Yes,"Mailed check",69.90,4226.70,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,"No"
0916-QOFDP,Female,1,Yes,Yes,14,Month-to-month,Yes,"Electronic check",95.80,1346.30,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,"No"
0917-EZOLA,Male,1,Yes,No,72,"Two year",Yes,"Bank transfer (automatic)",104.15,7689.95,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Yes
0921-OHLVP,Male,0,No,No,22,Month-to-month,No,"Electronic check",83.05,1799.30,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,"No"
0923-PNFUB,Female,0,No,No,3,Month-to-month,No,"Electronic check",83.75,247.25,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Yes
0924-BJCRC,Female,1,Yes,No,60,Month-to-month,No,"Electronic check",89.45,5294.60,Yes,Yes,"Fiber optic",No,Yes,No,No,No,Yes,"No"
0925-VYDLG,Female,0,No,No,3,Month-to-month,No,"Electronic check",75.25,242.00,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
0927-CNGRH,Male,0,No,Yes,1,Month-to-month,No,"Mailed check",19.55,19.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0927-LCSMG,Male,0,No,No,7,Month-to-month,No,"Mailed check",74.65,544.55,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Yes
0928-JMXNP,Male,1,Yes,No,4,Month-to-month,Yes,"Electronic check",29.90,118.25,No,"No phone service",DSL,No,No,Yes,No,No,No,"No"
0928-XUTSN,Female,0,No,No,13,Month-to-month,Yes,"Electronic check",80.50,1011.80,Yes,No,"Fiber optic",No,No,No,No,No,Yes,"No"
0929-HYQEW,Male,0,No,No,3,Month-to-month,Yes,"Mailed check",50.15,160.85,Yes,No,DSL,Yes,No,No,No,No,No,"No"
0929-PECLO,Female,1,No,No,63,Month-to-month,Yes,"Bank transfer (automatic)",89.60,5538.80,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,"No"
0930-EHUZA,Female,0,No,No,36,"One year",Yes,"Mailed check",76.35,2606.35,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,"No"
0931-MHTEM,Female,0,No,No,54,"One year",Yes,"Credit card (automatic)",100.05,5299.65,Yes,No,"Fiber optic",Yes,Yes,No,No,Yes,Yes,"No"
0932-YIXYU,Female,0,No,No,47,"Two year",No,"Credit card (automatic)",20.25,1029.80,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0936-NQLJU,Female,0,Yes,No,41,"Two year",No,"Credit card (automatic)",20.65,875.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
0939-EREMR,Female,0,No,Yes,13,Month-to-month,No,"Mailed check",53.45,718.10,Yes,No,DSL,No,No,Yes,Yes,No,No,"No"
0939-YAPAF,Female,0,No,No,35,Month-to-month,Yes,"Electronic check",100.25,3527.60,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0940-OUQEC,Male,0,No,No,10,Month-to-month,Yes,"Bank transfer (automatic)",80.70,788.80,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Yes
0942-KOWSM,Female,0,Yes,Yes,30,"Two year",No,"Bank transfer (automatic)",80.80,2369.30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,"No"
0943-ZQPXH,Male,0,Yes,Yes,44,Month-to-month,Yes,"Bank transfer (automatic)",92.95,4122.90,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"No"
0945-TSONX,Female,0,Yes,Yes,47,"Two year",Yes,"Credit card (automatic)",85.30,4107.25,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,"No"
0946-CLJTI,Male,1,Yes,No,58,Month-to-month,Yes,"Electronic check",98.70,5812.60,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Yes
0946-FKYTX,Male,0,No,No,52,"One year",No,"Mailed check",30.10,1623.40,No,"No phone service",DSL,No,Yes,No,No,No,No,"No"
